User_ID,Group,Sessions,Time_Spent_Minutes,Actions_Per_Session,Purchases,Average_Purchase_Value,Age,Gender
8577,Control,7,116.5418254,10.38166796,3,10.2011802,25,Male
8578,Control,4,170.4460129,9.004420845,3,11.97982041,50,Female
8579,Control,2,86.78500904,6.684573771,2,4.213010271,18,Female
8580,Control,5,69.74694612,16.72359775,4,9.93078633,30,Male
8581,Control,10,47.82006927,7.351319131,2,11.53311902,25,Female
8582,Control,6,148.3993469,18.72591915,2,8.252324788,30,Female
8583,Control,7,79.58592049,11.55633734,1,8.63545869,40,Female
8584,Control,3,109.141972,12.41332046,1,8.652909536,30,Male
8585,Control,10,144.3236737,13.51003484,2,12.65024234,50,Male
8586,Control,6,166.123541,8.719933278,1,6.720756892,35,Female
8587,Control,3,121.2541541,19.52710589,1,9.385337938,35,Male
8588,Control,7,89.59436813,9.336004314,4,8.533715299,30,Female
8589,Control,3,130.1890947,13.63716465,2,14.3047845,30,Female
8590,Control,7,87.94555987,20.04709287,1,10.36142352,45,Male
8591,Control,6,117.6386239,5.330061741,1,9.92696592,30,Female
8592,Control,2,77.79275699,8.222552715,3,3.708093917,35,Female
8593,Control,7,94.64045053,12.3991095,3,5.911816625,30,Female
8594,Control,4,187.2750548,14.71547608,2,12.16847591,35,Female
8595,Control,0,152.0362555,17.77583612,2,9.41385751,25,Male
8596,Control,4,99.57255317,15.56865918,1,11.82307709,50,Female
8597,Control,6,106.5630591,17.25267929,2,12.41180211,30,Male
8598,Control,9,141.4711212,16.77841682,4,13.56948858,25,Female
8599,Control,2,107.434504,17.70443465,3,6.605918623,18,Male
8600,Control,8,156.3393355,8.165386994,5,15.25158763,45,Male
8601,Control,2,72.74437395,12.39859531,1,11.02311482,40,Female
8602,Control,8,117.8197501,14.22876185,2,11.31770206,25,Male
8603,Control,6,95.84567878,15.88083259,0,4.529062804,30,Female
8604,Control,5,127.6095609,13.4872069,4,11.87059984,30,Female
8605,Control,5,123.5239271,13.74015319,2,7.476820515,30,Male
8606,Control,2,120.6594079,12.49037759,2,10.36077806,30,Female
8607,Control,7,132.6985305,14.83709086,1,15.56444202,35,Male
8608,Control,3,128.1476693,26.34209816,1,11.16556858,45,Female
8609,Control,6,85.73552952,15.33237445,2,10.63365776,30,Female
8610,Control,4,116.5721175,9.385554792,0,11.22364572,25,Female
8611,Control,2,116.6651464,19.78470864,2,7.761769429,18,Male
8612,Control,3,118.4357095,6.12881442,2,5.340233651,30,Female
8613,Control,5,185.8893536,16.34219205,1,11.84696772,25,Female
8614,Control,9,120.7972626,15.10555296,3,10.35423023,25,Male
8615,Control,5,169.0871429,22.93709314,2,13.90597093,18,Female
8616,Control,6,61.3510849,16.20699641,2,7.262784103,25,Male
8617,Control,7,102.3716579,22.47851232,1,6.155188792,30,Female
8618,Control,4,112.3680215,15.09176995,1,12.13330964,40,Male
8619,Control,10,166.2179438,16.98592075,1,8.026161335,30,Female
8620,Control,5,54.24661697,11.93452186,3,5.347333259,40,Female
8621,Control,10,149.048083,13.0455904,0,8.254284017,40,Female
8622,Control,7,136.005817,18.08240008,6,6.868804885,40,Male
8623,Control,2,136.1027218,21.05464897,0,5.405986329,18,Male
8624,Control,3,113.8346948,6.20133853,0,11.27552475,35,Female
8625,Control,5,124.6320193,25.37943269,0,11.72143408,25,Male
8626,Control,2,118.4109627,17.26057562,3,9.074651688,45,Female
8627,Control,1,99.5605305,13.30387549,3,15.53353249,50,Female
8628,Control,3,146.9434845,17.35391241,1,9.249927268,30,Male
8629,Control,7,122.38438,12.25761111,2,11.92055772,40,Female
8630,Control,8,96.41923623,18.74503698,2,5.38398168,30,Other
8631,Control,9,132.2720876,18.44724734,0,6.544599593,30,Male
8632,Control,4,113.6571305,15.64242764,2,13.223006,50,Male
8633,Control,0,106.5304903,10.45864181,1,13.54803408,25,Male
8634,Control,5,69.08738982,15.12839012,1,9.35416065,35,Male
8635,Control,2,104.2759309,15.96446166,1,11.84344457,35,Female
8636,Control,7,102.7533911,19.49272293,3,10.95366339,45,Male
8637,Control,4,129.1075788,12.20926852,1,11.66111925,25,Female
8638,Control,2,108.4509042,13.24552124,1,6.978413158,50,Female
8639,Control,3,200.5095208,21.40752857,2,17.72139326,40,Male
8640,Control,5,73.93590347,23.50895183,2,19.77930062,50,Male
8641,Control,5,82.61077321,15.24216957,2,8.146625927,35,Male
8642,Control,4,103.7973999,21.17835383,2,9.607958272,35,Female
8643,Control,6,130.9228959,14.98677,3,12.3732922,25,Female
8644,Control,8,110.1787702,9.159505869,6,12.86766968,30,Female
8645,Control,5,101.6298101,11.86128705,0,8.491600708,40,Female
8646,Control,7,84.13346164,11.5072544,3,12.1891452,30,Other
8647,Control,1,132.8695276,13.12078505,2,9.512313142,50,Male
8648,Control,5,202.0354575,13.23549117,5,6.56545578,40,Female
8649,Control,2,88.22071574,25.61488025,5,9.067941264,25,Female
8650,Control,4,137.2388504,11.48177513,0,10.90791698,50,Female
8651,Control,5,167.0751105,9.944986046,4,11.24404929,25,Male
8652,Control,4,124.2282335,21.03381302,1,7.544577753,35,Female
8653,Control,5,130.1455188,7.039281646,3,9.175616566,35,Female
8654,Control,4,117.5814498,16.36754641,2,12.50844522,30,Male
8655,Control,5,173.6968503,14.88687717,2,11.7856181,25,Female
8656,Control,8,143.9416658,13.2000768,2,9.970502098,18,Male
8657,Control,3,154.1403095,10.79348725,2,9.778726967,45,Male
8658,Control,5,116.0968173,9.665709189,2,13.62090842,25,Male
8659,Control,9,140.373259,18.06398353,1,13.54617481,25,Male
8660,Control,8,117.7652872,20.55665784,1,8.710141224,45,Female
8661,Control,8,143.1588586,11.73633546,1,1.266227338,30,Female
8662,Control,2,107.8128409,14.10701825,0,4.992205366,35,Male
8663,Control,10,155.0661415,9.335602763,4,5.582541918,35,Female
8664,Control,1,136.3400829,15.43035697,0,9.632009608,40,Male
8665,Control,0,106.2562652,12.10087775,2,11.77393674,35,Female
8666,Control,5,146.2578121,16.03204097,1,12.18185336,30,Male
8667,Control,1,110.5405757,14.4498991,2,7.279800512,45,Male
8668,Control,6,82.96364548,8.7133837,1,8.271606063,35,Male
8669,Control,6,111.5879217,15.53788473,2,9.654673441,30,Female
8670,Control,1,111.8516923,14.68622313,3,9.633893221,30,Male
8671,Control,7,85.27216342,11.94751023,1,8.53050397,35,Male
8672,Control,5,134.9706118,19.22350025,2,17.66907323,18,Male
8673,Control,5,132.6432342,14.48062772,3,10.94157104,40,Male
8674,Control,6,119.5411359,16.97922753,3,6.724175505,40,Female
8675,Control,2,144.5249806,23.84506906,1,9.981388887,30,Female
8676,Control,2,109.0466561,24.44756592,2,8.702262818,30,Female
8677,Control,4,75.38284172,8.762719292,2,9.16639326,45,Male
8678,Control,9,100.5010027,18.63929131,6,7.330227998,25,Female
8679,Control,5,95.04467635,14.09011184,2,7.470324235,40,Male
8680,Control,4,109.0243263,16.63884839,3,4.202413765,18,Female
8681,Control,6,123.0589251,20.82138066,1,9.279201684,50,Male
8682,Control,5,180.6990627,18.61077042,2,10.07687232,50,Female
8683,Control,10,73.8972925,14.42353748,4,8.268614545,40,Male
8684,Control,6,146.6516001,20.10699315,0,12.70001887,40,Female
8685,Control,11,89.90604917,12.61945033,0,9.869711943,30,Female
8686,Control,7,133.7696834,16.21541532,2,10.12575859,45,Male
8687,Control,1,100.8928788,18.58501344,3,10.71537421,30,Female
8688,Control,7,126.9553117,18.8986012,3,9.898511401,35,Female
8689,Control,3,168.9558953,6.527991109,0,10.16237517,40,Male
8690,Control,3,75.51634317,10.94002327,4,5.819197964,35,Male
8691,Control,2,129.3111777,11.17586593,1,13.35533013,30,Female
8692,Control,5,130.5898389,13.88106016,2,5.941154504,25,Female
8693,Control,6,150.7025877,18.52781736,2,12.75424447,40,Male
8694,Control,3,122.1583212,16.17703438,2,11.02838227,40,Female
8695,Control,9,223.3177728,19.36643267,1,8.367754353,35,Male
8696,Control,2,155.5269602,23.98691893,1,11.170556,45,Female
8697,Control,3,138.9424929,15.10454819,1,9.129544913,35,Male
8698,Control,3,131.0588443,16.22620748,2,12.95251443,40,Male
8699,Control,4,137.7604,21.53076806,4,7.848129941,50,Female
8700,Control,5,124.1069786,10.08045288,0,9.953218087,25,Female
8701,Control,3,124.3217574,17.37264873,1,7.769492683,30,Female
8702,Control,5,74.4605055,15.10769183,1,7.087331207,50,Female
8703,Control,4,137.5603908,7.659088993,1,9.6576303,30,Female
8704,Control,5,137.237092,19.87222321,0,14.18718179,18,Female
8705,Control,3,130.6433317,21.42594148,3,11.45754468,18,Male
8706,Control,4,131.3943443,19.67685799,0,9.558017295,25,Male
8707,Control,7,142.8117387,11.27975086,2,9.667403036,30,Male
8708,Control,7,133.840067,25.9884381,3,5.208640069,30,Male
8709,Control,4,122.6275172,20.03442448,3,7.442628793,35,Female
8710,Control,4,129.9274262,18.5328822,2,7.679368893,25,Male
8711,Control,7,156.9242396,19.67704234,4,10.47697676,30,Male
8712,Control,7,164.013182,17.93944187,1,12.93195687,40,Male
8713,Control,5,90.50136511,13.69380228,2,9.52725469,50,Male
8714,Control,3,108.2259162,17.34396572,4,10.63153857,30,Male
8715,Control,2,148.5724405,18.31498065,3,10.11211224,18,Female
8716,Control,4,136.7738921,15.47786485,4,10.43744178,35,Male
8717,Control,1,100.8957298,11.35054313,4,10.039463,35,Female
8718,Control,6,121.8981198,16.05379691,2,11.17344481,30,Female
8719,Control,5,143.6260661,19.87207286,3,7.876730583,30,Female
8720,Control,8,177.5550781,14.99045425,2,12.6609922,40,Male
8721,Control,10,190.619203,20.58299496,2,6.800572173,30,Male
8722,Control,4,65.50100793,13.58955396,3,5.289289294,50,Male
8723,Control,5,145.5389877,14.87436745,0,10.57047827,18,Male
8724,Control,3,101.2229199,6.359428701,2,9.777230523,18,Female
8725,Control,5,154.6110541,17.12440742,3,9.019891683,50,Female
8726,Control,4,78.87608813,4.784138082,1,8.81563446,30,Female
8727,Control,6,99.49766522,15.36944309,0,11.97441318,30,Male
8728,Control,8,114.7705524,16.69813764,3,7.480889515,18,Female
8729,Control,2,140.1112824,15.16600008,4,6.99248878,30,Female
8730,Control,5,108.8861887,8.480478545,1,11.5574343,35,Female
8731,Control,9,98.15111607,19.16397354,1,12.40227308,18,Female
8732,Control,9,68.7035427,22.94835268,0,7.588647752,40,Male
8733,Control,10,100.0620637,25.27417456,4,13.80202921,35,Male
8734,Control,7,140.2858954,15.11364249,2,9.199687603,35,Male
8735,Control,3,164.6402575,13.86136098,0,8.932016236,30,Female
8736,Control,3,88.71023027,8.864870199,4,10.54510261,30,Male
8737,Control,7,91.52148338,17.4285631,1,10.2456841,45,Female
8738,Control,3,97.89675841,22.64921573,3,12.43213828,18,Male
8739,Control,10,116.480021,14.38974921,0,17.12047413,40,Female
8740,Control,5,125.8125041,19.40854609,3,6.93467955,25,Female
8741,Control,5,110.7990308,1.635517798,2,8.898427846,40,Male
8742,Control,5,72.58174981,10.17129308,5,8.955042665,30,Male
8743,Control,4,59.04965897,17.81968408,3,15.78595765,30,Male
8744,Control,4,105.20149,7.415044102,2,4.982242772,25,Male
8745,Control,5,135.9644349,11.03097074,3,9.484713706,30,Male
8746,Control,6,120.2030835,11.50464195,2,11.5846387,40,Male
8747,Control,7,170.5104943,17.73240724,6,13.25533807,35,Other
8748,Control,3,74.43215059,15.75054534,3,9.023775853,35,Male
8749,Control,5,123.0648871,12.26973806,2,13.80791936,50,Male
8750,Control,4,161.8364579,12.44148696,1,7.498130831,35,Female
8751,Control,6,111.0372708,9.794543405,0,8.614579811,35,Male
8752,Control,3,81.67718791,15.26467997,4,4.675323537,30,Female
8753,Control,2,38.86409953,17.46398031,4,12.47560138,30,Male
8754,Control,8,110.4413863,19.07681683,2,7.306625135,35,Male
8755,Control,3,104.6395019,23.56485197,1,9.386134443,18,Female
8756,Control,8,100.5151265,17.83763467,2,14.39164573,35,Male
8757,Control,4,128.9865742,9.87806107,2,7.092500365,30,Male
8758,Control,3,174.4682052,17.74181874,0,13.50500171,40,Female
8759,Control,3,78.79391769,7.975217571,4,13.15514273,25,Female
8760,Control,7,91.18045401,14.21447269,1,9.660287236,40,Male
8761,Control,1,115.5802562,15.53186826,1,9.82648078,30,Male
8762,Control,6,141.6249072,18.9237299,5,8.174740017,30,Male
8763,Control,7,108.4556348,18.69269192,2,9.706580772,18,Female
8764,Control,6,137.494515,14.03057277,3,8.071857086,30,Female
8765,Control,6,76.81614099,15.04687154,2,14.88466389,50,Male
8766,Control,1,121.4274819,19.61753361,1,10.40382845,18,Male
8767,Control,5,119.5826714,9.373254408,3,13.04160698,25,Female
8768,Control,0,167.0474397,20.80139081,1,7.907849808,40,Male
8769,Control,5,154.0300354,17.39761686,0,14.07478202,30,Female
8770,Control,5,123.4340061,5.695536527,2,12.62353251,25,Female
8771,Control,5,91.49026551,16.5468354,3,11.40243017,25,Male
8772,Control,9,49.98245952,20.51876004,0,11.82425717,25,Female
8773,Control,8,93.44958571,25.10022434,1,10.15638124,18,Female
8774,Control,3,185.5911477,12.47952024,3,12.22892987,50,Male
8775,Control,3,65.63355323,17.74200003,0,12.29699703,30,Male
8776,Control,8,92.58813315,17.98009193,3,11.79038268,25,Female
8777,Control,8,123.8323808,17.96197053,0,11.8408892,35,Female
8778,Control,8,157.9794229,14.1202067,1,10.57533955,30,Other
8779,Control,3,81.63825799,14.83421601,2,5.398954174,45,Female
8780,Control,0,133.92305,13.36866634,3,9.550726055,35,Female
8781,Control,5,96.39889879,16.37378885,3,7.605864861,45,Female
8782,Control,5,83.43258391,17.8563081,0,6.013461444,25,Female
8783,Control,3,102.1435165,10.92766143,0,11.18551953,35,Male
8784,Control,9,118.6441015,17.41820008,2,14.9531304,25,Male
8785,Control,11,81.92628323,17.27131272,4,3.215091459,25,Other
8786,Control,2,153.464802,15.39913155,2,7.227952353,25,Male
8787,Control,5,163.4885966,11.76287799,2,9.941648011,30,Female
8788,Control,8,98.69119972,9.596920806,3,11.46998548,40,Female
8789,Control,4,143.3503237,7.065834427,2,9.046998965,35,Female
8790,Control,1,74.1841279,8.692988643,3,11.61370219,50,Female
8791,Control,6,114.4619158,8.432635112,1,13.68871067,25,Male
8792,Control,9,145.1246118,18.14355128,3,10.82455255,40,Female
8793,Control,6,141.5157916,2.331188143,1,11.20704986,30,Male
8794,Control,4,124.3699666,15.72252443,7,5.290879246,30,Female
8795,Control,6,155.9870553,8.677226927,0,3.271961807,30,Male
8796,Control,5,97.90399927,18.53995601,2,8.218519419,25,Male
8797,Control,5,122.6369559,23.21946949,5,10.18628224,50,Female
8798,Control,4,121.5700178,16.81663361,2,10.7227785,30,Female
8799,Control,7,132.6098702,19.4062812,1,10.6744075,25,Female
8800,Control,4,138.1722371,17.54342207,2,8.275851365,35,Male
8801,Control,2,81.1548014,8.047021894,2,11.04410139,25,Male
8802,Control,4,140.4896793,18.85947782,0,9.832713965,40,Male
8803,Control,5,83.82294323,17.47232911,0,10.31860472,30,Female
8804,Control,2,147.6152372,17.39450524,0,10.4726716,35,Male
8805,Control,1,172.5428703,15.57949728,0,8.282477277,45,Male
8806,Control,6,104.9710893,12.25743143,5,8.797652282,25,Female
8807,Control,9,91.81776133,16.37609459,2,15.7329411,35,Male
8808,Control,7,169.8873095,20.52371932,2,12.30152558,18,Male
8809,Control,6,117.9834889,11.1669111,1,9.266052893,30,Female
8810,Control,6,79.64772878,14.32561908,2,10.32165619,45,Female
8811,Control,5,92.41849415,13.39846838,0,9.012544208,40,Female
8812,Control,5,94.05810433,15.86700309,3,10.50882981,40,Male
8813,Control,5,156.1399101,18.8115388,3,10.53231947,30,Male
8814,Control,3,89.64831126,15.8936313,0,8.113260585,30,Female
8815,Control,3,49.74844391,22.24939206,0,11.09951248,45,Other
8816,Control,8,118.4966018,12.82947226,1,10.57717271,35,Female
8817,Control,5,128.8560138,18.3567513,1,8.353397725,35,Female
8818,Control,4,137.1566961,13.03269368,3,12.45581774,45,Male
8819,Control,2,38.65556776,9.960335839,1,8.108734521,45,Female
8820,Control,4,114.4739718,22.33839664,4,7.083718303,25,Female
8821,Control,10,107.0872936,13.94706268,1,12.42020192,35,Male
8822,Control,1,132.5898181,11.18574961,2,7.156749595,25,Female
8823,Control,5,60.40981337,12.72770047,0,11.62509552,18,Female
8824,Control,2,124.5087104,19.50212368,2,15.386435,25,Male
8825,Control,3,125.4448288,21.15402726,2,13.25296454,30,Female
8826,Control,4,154.0603786,22.23097015,4,8.446741972,45,Female
8827,Control,4,130.6120478,13.0530974,3,8.05956817,30,Female
8828,Control,8,140.8672906,14.23815243,1,12.83813606,25,Female
8829,Control,3,82.86868514,16.06831792,1,10.68319108,25,Female
8830,Control,2,116.7748995,9.30250131,0,5.112433397,35,Female
8831,Control,5,159.0536005,16.26658842,3,11.9710803,45,Male
8832,Control,4,105.0203995,14.177415,1,9.332286561,30,Male
8833,Control,5,143.2044317,23.33645582,1,10.36124406,35,Female
8834,Control,6,90.92624208,12.90237961,1,10.54848757,45,Male
8835,Control,4,112.9724787,14.85875821,1,10.98547914,25,Male
8836,Control,6,71.30917139,23.68056228,0,16.36935819,25,Other
8837,Control,6,117.2413658,11.5515083,0,14.66435234,30,Male
8838,Control,1,94.58661563,15.94332606,4,5.609850431,30,Female
8839,Control,2,154.1803946,18.46846798,1,11.46083573,25,Male
8840,Control,2,180.8391754,12.5543923,2,5.304427526,35,Male
8841,Control,3,68.02682056,19.36946382,2,13.9926628,45,Male
8842,Control,5,82.69335085,13.85668703,2,13.41476656,45,Male
8843,Control,7,147.5374185,14.78690413,1,7.840261502,18,Male
8844,Control,1,96.84446177,6.131534152,1,9.602539854,35,Female
8845,Control,3,117.2879195,15.83113085,1,12.62421531,25,Female
8846,Control,3,165.1636185,11.16930734,4,9.465311916,40,Female
8847,Control,5,166.0082908,10.53444667,2,8.327210501,35,Male
8848,Control,7,80.6824654,18.95990098,5,10.13448217,25,Male
8849,Control,7,177.8062223,17.24321761,3,14.20234626,50,Female
8850,Control,5,139.9532339,9.689040402,3,5.424416783,30,Male
8851,Control,6,150.0255566,8.420850635,1,7.4527629,30,Female
8852,Control,6,99.80058776,5.425251001,2,8.207261903,40,Female
8853,Control,3,96.7447848,21.1544065,2,15.59266823,25,Female
8854,Control,6,67.56573661,-0.49003246,3,14.05507968,35,Male
8855,Control,5,82.52745004,16.68592217,3,7.333228715,25,Male
8856,Control,5,140.4232749,8.396792345,1,9.732111395,18,Female
8857,Control,5,133.6963178,20.04255318,0,12.62167573,30,Male
8858,Control,5,143.5224938,19.60883488,2,12.44587482,25,Female
8859,Control,4,126.9502264,11.04626522,3,10.41713688,30,Male
8860,Control,11,119.1796138,12.06979283,0,10.11996312,30,Female
8861,Control,4,98.79478808,14.43984759,0,15.91780087,18,Male
8862,Control,8,111.3797028,11.91998343,2,9.58619059,30,Male
8863,Control,4,146.8184495,19.73418609,2,5.228647259,30,Male
8864,Control,5,144.3572577,15.10719666,0,10.49777694,35,Male
8865,Control,5,127.4612067,19.75538026,0,10.90332499,45,Male
8866,Control,6,91.76771832,14.00700528,2,9.686784908,30,Female
8867,Control,2,105.4400104,22.28280265,4,6.250741708,50,Male
8868,Control,6,79.37465963,7.323456099,3,11.14386882,30,Female
8869,Control,9,109.1647858,12.83355303,2,7.086506222,35,Female
8870,Control,8,69.79929328,18.35920677,2,10.00445623,18,Female
8871,Control,5,109.7937797,10.94945609,2,8.578268422,30,Male
8872,Control,9,99.89118913,9.211558929,1,13.00057838,40,Male
8873,Control,6,119.5536418,6.358002539,2,5.319809773,25,Female
8874,Control,3,96.55195257,16.5410641,3,6.515186174,18,Female
8875,Control,8,141.9178831,19.63387848,1,10.2036677,50,Male
8876,Control,3,70.65502036,13.24926187,0,10.01431422,18,Female
8877,Control,3,72.14225667,17.94636162,4,9.3006829,25,Male
8878,Control,6,111.8625313,24.62028483,1,11.0342681,50,Male
8879,Control,6,127.8904602,19.65489173,0,10.55520187,25,Male
8880,Control,3,107.6321437,19.0905378,1,12.68234147,45,Male
8881,Control,3,110.1616104,12.80109667,3,10.46646645,50,Female
8882,Control,7,122.8043118,13.03000108,1,15.2346177,35,Male
8883,Control,4,134.9075447,16.79491595,1,6.74134509,30,Female
8884,Control,4,107.1798661,14.86898932,2,14.8453557,30,Female
8885,Control,7,125.6881972,17.35706659,2,10.08390121,25,Female
8886,Control,4,149.4965401,1.858686759,1,4.533172106,50,Female
8887,Control,8,78.93426295,12.0525373,2,2.757928412,40,Other
8888,Control,4,157.9438639,20.5098948,4,8.297270351,25,Female
8889,Control,6,155.6620836,5.687574674,3,12.0533669,40,Male
8890,Control,2,94.91229865,11.17318153,1,12.73024545,35,Male
8891,Control,6,135.6170149,13.79100615,2,7.307539137,25,Male
8892,Control,6,73.99548813,5.879394407,1,8.1062125,25,Female
8893,Control,4,129.0464882,17.91799513,1,13.60316189,25,Female
8894,Control,7,160.947672,16.95348627,3,5.243618063,35,Male
8895,Control,2,88.62481783,5.070189025,4,7.647406392,25,Female
8896,Control,6,97.2308245,13.34214976,3,11.98069266,50,Female
8897,Control,6,130.8373292,13.71280468,1,7.709756529,25,Male
8898,Control,8,109.5982629,18.22902794,3,10.99406107,40,Female
8899,Control,3,125.7353234,18.66789215,0,9.134088816,30,Male
8900,Control,4,193.3230407,19.05715557,2,8.227384187,30,Male
8901,Control,4,107.5560886,20.26678001,3,7.091935258,30,Female
8902,Control,5,72.96077601,16.04363407,2,8.36780832,25,Male
8903,Control,2,100.2093328,22.53476241,3,16.8679518,50,Male
8904,Control,0,125.5501548,17.91794942,1,8.096348125,40,Female
8905,Control,3,81.61496445,14.79092588,0,10.6168386,25,Male
8906,Control,5,99.47586541,23.69943959,3,11.30211576,30,Female
8907,Control,5,155.5109715,11.24481411,2,18.04455068,30,Female
8908,Control,10,168.9595862,15.53257362,3,14.64619781,40,Male
8909,Control,7,108.1709647,16.06265183,2,4.938355407,45,Female
8910,Control,5,108.9626343,17.60705743,2,11.77630551,40,Female
8911,Control,3,83.19237528,12.68810719,3,12.35805054,50,Male
8912,Control,8,127.6122406,11.87975198,2,13.76261197,40,Male
8913,Control,1,191.7005974,20.72833358,3,5.525574693,25,Female
8914,Control,10,108.9404504,9.264186575,0,9.821432901,30,Female
8915,Control,1,109.9981059,21.1112862,2,8.904571994,40,Female
8916,Control,4,134.8893536,14.58383304,4,11.26955217,25,Female
8917,Control,6,106.4437011,16.25637724,2,8.778056725,25,Female
8918,Control,5,106.9689118,12.49228676,3,8.954238493,50,Female
8919,Control,7,161.4515958,13.93992008,2,5.774434466,40,Male
8920,Control,8,81.21879231,20.05151917,2,12.24511051,25,Male
8921,Control,3,87.51848267,12.72781862,4,9.543241622,18,Male
8922,Control,5,139.3135514,6.181138285,1,9.127169484,50,Female
8923,Control,8,115.5090259,15.24376087,1,9.083196706,30,Male
8924,Control,7,87.73081985,11.28691153,2,8.770412942,30,Female
8925,Control,9,128.7294083,10.36110748,1,12.712397,40,Male
8926,Control,2,109.9904756,11.69901223,4,11.5247901,40,Male
8927,Control,8,125.1388022,25.75653757,0,3.957125628,35,Male
8928,Control,3,111.5176216,14.08599411,1,5.500444814,25,Male
8929,Control,4,75.60360636,12.57979182,4,4.43212372,35,Male
8930,Control,2,151.7805244,19.23237609,2,2.685924457,35,Female
8931,Control,7,170.7704884,17.71953408,6,13.3989386,25,Male
8932,Control,2,92.37099178,20.80255477,1,12.08967128,35,Male
8933,Control,4,168.3149046,22.26460116,1,14.63838877,35,Male
8934,Control,4,116.8216803,27.28405874,3,8.97423462,40,Male
8935,Control,4,29.11791916,11.30125654,1,12.80697773,35,Male
8936,Control,6,132.7522824,19.89907309,1,11.57362252,35,Female
8937,Control,8,53.95165984,11.43461086,5,4.113864999,35,Female
8938,Control,1,105.338174,14.06348341,1,13.36202297,25,Female
8939,Control,2,141.1955708,17.64547081,3,8.569794807,45,Female
8940,Control,2,134.251981,15.37964364,0,11.29487319,35,Male
8941,Control,1,98.38031666,16.77675804,3,8.535092736,40,Male
8942,Control,4,138.832789,14.10530901,3,5.401059725,35,Female
8943,Control,8,147.0425043,10.49698148,3,10.96974856,25,Female
8944,Control,2,101.9188194,18.87841319,3,14.82546301,25,Female
8945,Control,2,109.7669266,9.1003795,1,6.340017511,30,Female
8946,Control,5,125.9724708,22.1825334,2,10.63564524,45,Male
8947,Control,3,85.27192791,14.76855854,2,13.76923579,25,Male
8948,Control,4,95.69752906,20.10089343,2,2.409586058,35,Female
8949,Control,6,149.9757676,24.71433468,2,6.984558977,18,Male
8950,Control,7,188.9281261,16.01033075,1,9.987405425,45,Male
8951,Control,7,138.2276756,9.783127577,4,8.623161184,25,Male
8952,Control,2,127.9399263,20.95951532,3,8.067546049,30,Female
8953,Control,7,174.8854483,13.7950498,3,6.282188795,25,Female
8954,Control,2,92.21779283,9.098125533,1,10.23603711,30,Male
8955,Control,3,122.4765875,19.76121663,1,7.277675086,30,Male
8956,Control,4,144.8577738,18.08349405,1,6.187920837,25,Male
8957,Control,1,95.08863907,15.87620693,1,6.370456876,25,Female
8958,Control,3,70.81370446,10.92389724,2,13.68863502,40,Male
8959,Control,9,144.6865602,21.20556015,1,7.548482685,45,Female
8960,Control,0,148.5691663,20.26445232,1,11.38822827,35,Female
8961,Control,2,145.3023759,14.86607045,3,8.227143786,50,Female
8962,Control,6,145.8346905,23.04376103,3,5.012488072,25,Female
8963,Control,3,122.6848456,19.89618079,1,7.641508466,30,Female
8964,Control,5,124.2759289,11.5531811,2,8.250480312,30,Male
8965,Control,6,126.8943812,12.65548245,2,10.13269376,35,Male
8966,Control,2,153.24466,16.78136044,3,10.40073802,40,Female
8967,Control,6,128.3791495,14.18438412,2,6.305876613,25,Male
8968,Control,7,122.5828166,16.17831625,0,14.06140913,45,Female
8969,Control,8,130.0214268,9.941141227,3,14.28848631,30,Male
8970,Control,5,133.3795065,11.55349785,1,10.13404795,30,Male
8971,Control,5,88.23349587,15.37488138,1,10.92555744,45,Male
8972,Control,8,161.6530835,16.28114895,2,7.480931179,30,Female
8973,Control,8,100.1255412,16.0666686,3,5.355905092,40,Male
8974,Control,8,122.1499891,8.592479577,3,9.827259681,30,Female
8975,Control,5,91.84106488,15.80534874,0,8.799957793,25,Female
8976,Control,5,113.9174613,19.99160351,2,14.79003134,30,Male
8977,Control,5,136.08958,12.97343147,3,17.25023307,40,Male
8978,Control,5,129.3768767,11.50542808,3,7.486379474,40,Male
8979,Control,5,103.9026089,12.81231789,2,10.37433643,40,Female
8980,Control,7,99.37054386,13.39090477,2,12.54201319,30,Male
8981,Control,6,127.7948623,20.90677184,1,11.35087449,40,Female
8982,Control,2,152.4192796,8.665948269,0,11.1965045,30,Female
8983,Control,2,163.0277986,9.995260472,2,13.86582368,35,Female
8984,Control,2,180.4318785,4.536907232,3,14.16756751,45,Female
8985,Control,4,98.94698695,20.90203659,2,11.04197183,40,Male
8986,Control,4,96.89314549,16.52371622,2,16.71644357,40,Female
8987,Control,5,116.4567228,8.803838508,2,12.57389884,30,Female
8988,Control,11,114.7621631,13.90290919,0,7.860129183,35,Female
8989,Control,5,77.05642394,17.2476738,1,12.95432015,40,Female
8990,Control,6,145.2098035,17.95902932,0,7.852986467,18,Male
8991,Control,3,96.74917402,20.06496443,3,10.43568707,30,Female
8992,Control,4,100.6068919,6.899728344,1,12.48873453,25,Male
8993,Control,7,132.9245193,20.30414646,2,8.117044867,25,Female
8994,Control,7,84.15946016,6.5229722,0,12.38914703,45,Female
8995,Control,4,112.3954248,19.86228904,0,10.68889585,30,Male
8996,Control,6,142.2247366,19.29410814,1,6.48513772,18,Female
8997,Control,5,121.4847065,26.96245297,1,4.647162956,50,Female
8998,Control,4,142.4079074,13.00114747,1,4.782693221,25,Female
8999,Control,1,149.4586721,11.29792845,2,9.027864447,30,Female
